order_date,quantity,masked_sku_code
2025-01-12,14,db2cc353
2025-01-12,1,660bd548
2025-01-12,34,7852ed4e
2025-01-12,93,e924317d
2025-01-12,1,16e2efb5
2025-01-12,45,ec2b3d34
2025-01-12,4,316e8115
2025-01-12,160,d8d4983e
2025-01-12,37,d097de7a
2025-01-12,2,4ff13296
2025-01-12,10,f0770d75
2025-01-12,210,2262db16
2025-01-12,120,0a810035
2025-01-12,49,43f82f47
2025-01-12,10,ec29c1ab
2025-01-12,2,f96b46d6
2025-01-12,42,a4b2b5b3
2025-01-12,9,df065632
2025-01-12,4,1427095a
2025-01-12,23,0b24ab71
2025-01-12,1,bd7681a7
2025-01-12,4,7e6a2542
2025-01-12,1,27b67f03
2025-01-12,7,8463d702
2025-01-12,6,b624eeb8
2025-01-12,62,011a8c48
2025-01-12,3,6693d376
2025-01-12,1,37d3fbb8
2025-01-12,1,59a8b609
2025-01-12,2,b4c56992
2025-01-12,6,580cda30
2025-01-12,8,fb82fafa
2025-01-12,3,c6de90b5
2025-01-12,3,cd3899a1
2025-01-12,1,46fb20f8
2025-01-12,1,9619be1b
2025-01-12,2,141de7ca
2025-01-12,36,9aa22242
2025-01-12,1,b326f9cb
2025-01-12,73,2deddac3
2025-01-12,1,a7847954
2025-01-12,1,a357938e
2025-01-12,144,f83d7472
2025-01-12,43,2d079d88
2025-01-12,11,10b80a8c
2025-01-12,126,cde1bcc2
2025-01-12,1,8620de3a
2025-01-12,1,3b3adbee
2025-01-12,2,aa59449b
2025-01-12,3,2cd01855
2025-01-12,22,45de4abc
2025-01-12,15,0da042e0
2025-01-12,63,12bf0a05
2025-01-12,2,dfba1a22
2025-01-12,36,6de893b8
2025-01-12,64,9859b82f
2025-01-12,3,f632df5a
2025-01-12,17,2f284867
2025-01-12,1,37d96554
2025-01-12,1,8d00f109
2025-01-12,1,0578e086
2025-01-12,1,0f7bde02
2025-01-12,10,e8efc6b4
2025-01-12,4,042497cc
2025-01-12,25,d0275ee7
2025-01-12,1,cca2a7f9
2025-01-12,31,52ea9c6a
2025-01-12,2166,5113ffa8
2025-01-12,30,eef30086
2025-01-12,2,3a34b2e9
2025-01-12,16,a42ab303
2025-01-12,1,a05100af
2025-01-12,2,81a7564c
2025-01-12,2,7ba8d736
2025-01-12,72,86b780ea
2025-01-12,2,ce43ea9f
2025-01-12,1,b4c72d74
2025-01-12,1,a70b567e
2025-01-12,6,fc0ca0f9
2025-01-12,2,528ef78f
2025-01-12,6,ad062965
2025-01-12,1,2e988452
2025-01-12,3,af7a31ec
2025-01-12,810,886fd9a7
2025-01-12,1,ed3fa6d4
2025-01-12,64,205a77cb
2025-01-12,1,5156125b
2025-01-12,3,0a9d9832
2025-01-12,1,047c55a4
2025-01-12,210,6a4e0386
2025-01-12,24,981eed1f
2025-01-12,2,88696867
2025-01-12,8,9c7c9fec
2025-01-12,1,b1de9988
2025-01-12,3,b74f6b5f
2025-01-12,1,dd6748fe
2025-01-12,2,181a9249
2025-01-12,12,2e924810
2025-01-12,1,ad86bbd7
2025-01-12,9,3cbd85f8
2025-01-12,4,56f552d1
2025-01-12,210,c6411080
2025-01-12,4,7ae54431
2025-01-12,1,f8678131
2025-01-12,3,e7b05815
2025-01-12,13,f86f27d6
2025-01-12,2,2e9bf12b
2025-01-12,98,7044a108
2025-01-12,1,a020f08d
2025-01-12,7,cbcf3bd7
2025-01-12,2,f1e4dcda
2025-01-12,6,d36baa2f
2025-01-12,1,46eade4c
2025-01-12,5,c3ab9f93
2025-01-12,3,451f54ed
2025-01-12,2,5aa2a4dd
2025-01-12,1,46eead55
2025-01-12,129,b7b552b4
2025-01-12,2,607c1d1b
2025-01-12,2,4f558a7f
2025-01-12,13,f4782ad1
2025-01-12,6,ecedfdf1
2025-01-12,123,88d49191
2025-01-12,3,29d1774d
2025-01-12,2,b8c6d72f
2025-01-12,1,24db0565
2025-01-12,3,d602ba3e
2025-01-12,38,5f523d67
2025-01-12,21,b4f3d1f4
2025-01-12,2165,f54d4830
2025-01-12,5,52913cb6
2025-01-12,5,9c48f1c0
2025-01-12,2,de85aaac
2025-01-12,29,32d6e331
2025-01-12,1,0b1ce385
2025-01-12,3,85b86076
2025-01-12,4,af93329a
2025-01-12,67,ba82548c
2025-01-12,31,9c21222e
2025-01-12,32,7edbc501
2025-01-12,22,65a452e3
2025-01-12,1,c80fab75
2025-01-12,25,7f7f9311
2025-01-12,4,2dc64d98
2025-01-11,12,9619be1b
2025-01-11,3,c65ab738
2025-01-11,76,a05100af
2025-01-11,12,fc0ca0f9
2025-01-11,14,ecedfdf1
2025-01-11,42,580cda30
2025-01-11,4,51ea50a2
2025-01-11,260,d8d4983e
2025-01-11,21,85b86076
2025-01-11,10,34af5ed5
2025-01-11,2,04483e6f
2025-01-11,15,f96b46d6
2025-01-11,42,7ec0a945
2025-01-11,2,82900067
2025-01-11,40,d36baa2f
2025-01-11,7,528ef78f
2025-01-11,2541,f79fb646
2025-01-11,1,7142dc5e
2025-01-11,4,1427095a
2025-01-11,45,0b24ab71
2025-01-11,1,595f0a63
2025-01-11,11,0b1ce385
2025-01-11,3,90444608
2025-01-11,4,c80fab75
2025-01-11,79,45de4abc
2025-01-11,385,f54d4830
2025-01-11,40,56f552d1
2025-01-11,6,bf31f328
2025-01-11,117,3cbd85f8
2025-01-11,7,ad86bbd7
2025-01-11,20,2e924810
2025-01-11,1,742e8517
2025-01-11,50,88d49191
2025-01-11,2,b3ed24d6
2025-01-11,1000,5b9e5d0e
2025-01-11,45,af93329a
2025-01-11,1,5aa2a4dd
2025-01-11,147,0a1d6b2b
2025-01-11,5,37d96554
2025-01-11,1743,721a2391
2025-01-11,60,60d0abdb
2025-01-11,10,2e988452
2025-01-11,2,0cf7ae7c
2025-01-11,1,d28361f5
2025-01-11,3,46fb20f8
2025-01-11,23,f0770d75
2025-01-11,6,5113ffa8
2025-01-11,8,cd3899a1
2025-01-11,12,c6de90b5
2025-01-11,86,fb82fafa
2025-01-11,192,660bd548
2025-01-11,1350,c3cc5f4d
2025-01-11,64,db2cc353
2025-01-11,82,4ddb78d1
2025-01-11,1314,aa083002
2025-01-11,70,4eedb323
2025-01-11,6,52ea9c6a
2025-01-11,1,61d43154
2025-01-11,172,65a452e3
2025-01-11,4,5f389a5a
2025-01-11,3,09571176
2025-01-11,49,7edbc501
2025-01-11,1440,b2269a0d
2025-01-11,853,cde1bcc2
2025-01-11,4,2a03b9b3
2025-01-11,1,68e23192
2025-01-11,440,0a810035
2025-01-11,4,ee19dee8
2025-01-11,2,b4c72d74
2025-01-11,4,6693d376
2025-01-11,4,37d3fbb8
2025-01-11,1,a7847954
2025-01-11,14,a357938e
2025-01-11,80,2deddac3
2025-01-11,587,b4c56992
2025-01-11,240,5b484e5b
2025-01-11,15,a4cc806e
2025-01-11,66,ec29c1ab
2025-01-11,1,da213e1f
2025-01-11,154,2d079d88
2025-01-11,826,f83d7472
2025-01-11,16,7852ed4e
2025-01-11,114,e924317d
2025-01-11,3,dfba1a22
2025-01-11,23,451343e5
2025-01-11,3029,603ae4ad
2025-01-11,1,3a34b2e9
2025-01-11,3,047c55a4
2025-01-11,240,3b6c8086
2025-01-11,1365,e5dc38fd
2025-01-11,2194,242959a0
2025-01-11,53,df065632
2025-01-11,5,aa59449b
2025-01-11,4,3885c82d
2025-01-11,6,d9908708
2025-01-11,300,e6ab19ae
2025-01-11,2,24db0565
2025-01-11,16,181a9249
2025-01-11,16,b74f6b5f
2025-01-11,2,dd6748fe
2025-01-11,4,f40ad7d8
2025-01-11,11,43f82f47
2025-01-11,47,ad062965
2025-01-11,1,1ae8c0ab
2025-01-11,2,4108b005
2025-01-11,4,96436f8c
2025-01-11,1000,cc184afd
2025-01-11,23,d602ba3e
2025-01-11,50,5f523d67
2025-01-11,5,af7a31ec
2025-01-11,1,a020f08d
2025-01-11,167,e8efc6b4
2025-01-11,10,0a9d9832
2025-01-11,1,2be1da38
2025-01-11,1,a1736dbf
2025-01-11,3167,036c1623
2025-01-11,5,62e8cccb
2025-01-11,36,52913cb6
2025-01-11,191,ce43ea9f
2025-01-11,1,21ca98dc
2025-01-11,1,3b3adbee
2025-01-11,2400,1566ac41
2025-01-11,363,7044a108
2025-01-11,54,ba82548c
2025-01-11,5,b8c6d72f
2025-01-11,1,0428546c
2025-01-11,5,6f0983c8
2025-01-11,4,2cd01855
2025-01-11,77,b4f3d1f4
2025-01-11,30,32cd2ed0
2025-01-11,1161,2c7231d8
2025-01-11,4,cca2a7f9
2025-01-11,1,59412c56
2025-01-11,476,59a8b609
2025-01-11,14,46eead55
2025-01-11,112,12bf0a05
2025-01-11,60,bcc34e3d
2025-01-11,3,8620de3a
2025-01-11,16,2dc64d98
2025-01-11,113,95e055ef
2025-01-11,211,cbcf3bd7
2025-01-11,1,e1e832bc
2025-01-11,44,f1e4dcda
2025-01-11,19,8d00f109
2025-01-11,95,2f284867
2025-01-11,35,fd054afb
2025-01-11,76,f4782ad1
2025-01-11,8,de85aaac
2025-01-11,5,09cb6f28
2025-01-11,1,c498768d
2025-01-11,666,e095f71e
2025-01-11,68,c3ab9f93
2025-01-11,25,b624eeb8
2025-01-11,10,7ba8d736
2025-01-11,114,86b780ea
2025-01-11,27,81a7564c
2025-01-11,5,197ba2e4
2025-01-11,109,10b80a8c
2025-01-11,61,a42ab303
2025-01-11,5,007698cb
2025-01-11,162,32d6e331
2025-01-11,30,d097de7a
2025-01-11,3,6d736600
2025-01-11,2,a0742ccf
2025-01-11,3,9d7b58ca
2025-01-11,1,2544a2df
2025-01-11,2,29d1774d
2025-01-11,21,042497cc
2025-01-11,7,4f558a7f
2025-01-11,110,b7b552b4
2025-01-11,5,4decd67e
2025-01-11,46,0da042e0
2025-01-11,47,88696867
2025-01-11,45,9c7c9fec
2025-01-11,370,981eed1f
2025-01-11,1,592cf8a3
2025-01-11,160,7f7f9311
2025-01-11,27,d134e30e
2025-01-11,2,aac6e5f2
2025-01-11,105,f597015e
2025-01-11,11,b1de9988
2025-01-11,12,8ae70df1
2025-01-11,37,8463d702
2025-01-11,9,16e2efb5
2025-01-11,4,2e9bf12b
2025-01-11,22,e7b05815
2025-01-11,87,f86f27d6
2025-01-11,200,782429c6
2025-01-11,4,7e6a2542
2025-01-11,10,7569a03e
2025-01-11,18,4ff13296
2025-01-11,64,f8678131
2025-01-11,4430,e64b95bb
2025-01-11,12,205a77cb
2025-01-11,60,d0275ee7
2025-01-11,406,a4b2b5b3
2025-01-11,5,ed3fa6d4
2025-01-11,8,607c1d1b
2025-01-11,4752,32e1bb77
2025-01-11,1,0f7bde02
2025-01-11,464,9aa22242
2025-01-11,12,9c21222e
2025-01-11,7,141de7ca
2025-01-11,1,27b67f03
2025-01-11,1,24b71d56
2025-01-11,30,4f07d6e1
2025-01-11,5,ff9ab4b5
2025-01-11,20,9c48f1c0
2025-01-11,2,30cc386f
2025-01-11,2,f632df5a
2025-01-11,106,9859b82f
2025-01-11,84,6de893b8
2025-01-11,76,7ae54431
2025-01-11,40,451f54ed
2025-01-11,867,079fda5f
2025-01-11,17,011a8c48
2025-01-11,93,ec2b3d34
2025-01-11,29,316e8115
2025-01-10,2,0cf7ae7c
2025-01-10,3,46fb20f8
2025-01-10,79,a42ab303
2025-01-10,55,580cda30
2025-01-10,13,59a8b609
2025-01-10,5,09571176
2025-01-10,13,ecedfdf1
2025-01-10,3,f8678131
2025-01-10,6,52ea9c6a
2025-01-10,8,b1de9988
2025-01-10,4,29d1774d
2025-01-10,21,85b86076
2025-01-10,1,3885c82d
2025-01-10,202,f83d7472
2025-01-10,1,c80fab75
2025-01-10,5,5aa2a4dd
2025-01-10,4,3b3adbee
2025-01-10,19,042497cc
2025-01-10,1,b326f9cb
2025-01-10,5,16e2efb5
2025-01-10,9,8463d702
2025-01-10,15,f40ad7d8
2025-01-10,11,43f82f47
2025-01-10,11,5156125b
2025-01-10,3,27b67f03
2025-01-10,28,f54d4830
2025-01-10,16,af93329a
2025-01-10,8,4eedb323
2025-01-10,5,dfba1a22
2025-01-10,15,9619be1b
2025-01-10,59,db2cc353
2025-01-10,11,46eead55
2025-01-10,4,96436f8c
2025-01-10,13,c6de90b5
2025-01-10,98,fb82fafa
2025-01-10,1,1e8db563
2025-01-10,8,cd3899a1
2025-01-10,4,2cd01855
2025-01-10,4,f632df5a
2025-01-10,24,6de893b8
2025-01-10,24,9859b82f
2025-01-10,6,a357938e
2025-01-10,27,2deddac3
2025-01-10,2,451343e5
2025-01-10,194,32d6e331
2025-01-10,4,7142dc5e
2025-01-10,19,ce43ea9f
2025-01-10,26,b624eeb8
2025-01-10,1,da213e1f
2025-01-10,8,8ae70df1
2025-01-10,1,2544a2df
2025-01-10,5,7e6a2542
2025-01-10,7,7569a03e
2025-01-10,9,d602ba3e
2025-01-10,70,5f523d67
2025-01-10,2,80b0dfd6
2025-01-10,8,d8d4983e
2025-01-10,9,5f389a5a
2025-01-10,3,51ea50a2
2025-01-10,169,7044a108
2025-01-10,960,cde1bcc2
2025-01-10,1,2a03b9b3
2025-01-10,4,141de7ca
2025-01-10,4,1427095a
2025-01-10,23,0b24ab71
2025-01-10,2,bd7681a7
2025-01-10,1,2a6feca9
2025-01-10,1,54d69f55
2025-01-10,10,d134e30e
2025-01-10,1,aa59449b
2025-01-10,176,65a452e3
2025-01-10,22,2e988452
2025-01-10,14,7852ed4e
2025-01-10,36,e924317d
2025-01-10,3,b4c72d74
2025-01-10,1,6faeb218
2025-01-10,5,a020f08d
2025-01-10,6,528ef78f
2025-01-10,8,b8c6d72f
2025-01-10,22,316e8115
2025-01-10,67,ec2b3d34
2025-01-10,4,82900067
2025-01-10,1,742e8517
2025-01-10,1,0f7bde02
2025-01-10,69,d36baa2f
2025-01-10,34,45de4abc
2025-01-10,18,660bd548
2025-01-10,3,37d3fbb8
2025-01-10,11,6693d376
2025-01-10,3,595f0a63
2025-01-10,3,24db0565
2025-01-10,1,d9908708
2025-01-10,59,e8efc6b4
2025-01-10,1,aac6e5f2
2025-01-10,7,fd054afb
2025-01-10,1,62e8cccb
2025-01-10,23,52913cb6
2025-01-10,46,f4782ad1
2025-01-10,143,7f7f9311
2025-01-10,4,ed3fa6d4
2025-01-10,80,d0275ee7
2025-01-10,17,b74f6b5f
2025-01-10,15,181a9249
2025-01-10,2,dd6748fe
2025-01-10,2,68e23192
2025-01-10,6,9c21222e
2025-01-10,5,90444608
2025-01-10,10,0b1ce385
2025-01-10,28,de85aaac
2025-01-10,21,7edbc501
2025-01-10,66,86b780ea
2025-01-10,10,7ba8d736
2025-01-10,47,ba82548c
2025-01-10,11,32cd2ed0
2025-01-10,91,b4f3d1f4
2025-01-10,6,f1e4dcda
2025-01-10,26,011a8c48
2025-01-10,7,cca2a7f9
2025-01-10,1,8dd5d0b3
2025-01-10,15,cbcf3bd7
2025-01-10,18,ad062965
2025-01-10,14,d097de7a
2025-01-10,2,83e9d6d1
2025-01-10,1,61d43154
2025-01-10,6,09cb6f28
2025-01-10,17,a4b2b5b3
2025-01-10,6,af7a31ec
2025-01-10,10,2dc64d98
2025-01-10,14,95e055ef
2025-01-10,15,fc0ca0f9
2025-01-10,6,0a1d6b2b
2025-01-10,1,f4bc1db2
2025-01-10,17,8d00f109
2025-01-10,109,2f284867
2025-01-10,1,fac855c7
2025-01-10,14,4ff13296
2025-01-10,23,607c1d1b
2025-01-10,1,03fbf9ed
2025-01-10,11,81a7564c
2025-01-10,2,2e9bf12b
2025-01-10,3,e7b05815
2025-01-10,78,f86f27d6
2025-01-10,70,10b80a8c
2025-01-10,83,2d079d88
2025-01-10,1,047c55a4
2025-01-10,12,04483e6f
2025-01-10,85,ec29c1ab
2025-01-10,11,f96b46d6
2025-01-10,1,e0e2c3ea
2025-01-10,49,9c7c9fec
2025-01-10,22,88696867
2025-01-10,193,981eed1f
2025-01-10,10,f0770d75
2025-01-10,23,9c48f1c0
2025-01-10,3,a0742ccf
2025-01-10,38,b7b552b4
2025-01-10,8,4f558a7f
2025-01-10,45,df065632
2025-01-10,15,47b32813
2025-01-10,6,b4c56992
2025-01-10,17,56f552d1
2025-01-10,123,2e924810
2025-01-10,1,d28361f5
2025-01-10,5,ad86bbd7
2025-01-10,14,bf31f328
2025-01-10,15,3cbd85f8
2025-01-10,34,12bf0a05
2025-01-10,4,0428546c
2025-01-10,37,0da042e0
2025-01-10,54,88d49191
2025-01-10,21,205a77cb
2025-01-10,6,37d96554
2025-01-10,13,451f54ed
2025-01-10,39,7ae54431
2025-01-10,30,c3ab9f93
2025-01-10,3,c65ab738
2025-01-10,3,a05100af
2025-01-10,1,04deef51
2025-01-09,13,29d1774d
2025-01-09,53,88d49191
2025-01-09,3,047c55a4
2025-01-09,3212,0a810035
2025-01-09,197,10b80a8c
2025-01-09,87,a4b2b5b3
2025-01-09,50,011a8c48
2025-01-09,5,9d7b58ca
2025-01-09,20,fa19d935
2025-01-09,16,e7b05815
2025-01-09,85,f86f27d6
2025-01-09,8,2e9bf12b
2025-01-09,161,7ba8d736
2025-01-09,207,86b780ea
2025-01-09,9,7e6a2542
2025-01-09,200,d0c0e0b9
2025-01-09,3,7569a03e
2025-01-09,49,9c21222e
2025-01-09,10,8ae70df1
2025-01-09,72,205a77cb
2025-01-09,8,2cd01855
2025-01-09,10,b3ed24d6
2025-01-09,30,af93329a
2025-01-09,210,3d521177
2025-01-09,74,db2cc353
2025-01-09,860,4ddb78d1
2025-01-09,2,80b0dfd6
2025-01-09,472,7044a108
2025-01-09,1,682a4656
2025-01-09,1,dd6748fe
2025-01-09,12,181a9249
2025-01-09,17,b74f6b5f
2025-01-09,2,a020f08d
2025-01-09,3,e15c36ab
2025-01-09,314,f0770d75
2025-01-09,37,0da042e0
2025-01-09,2,a70b567e
2025-01-09,9,f8678131
2025-01-09,10,5e3854f5
2025-01-09,9,eef30086
2025-01-09,4,96436f8c
2025-01-09,128,84b1fb1f
2025-01-09,260,32d6e331
2025-01-09,10,5b484e5b
2025-01-09,66,b8c6d72f
2025-01-09,287,316e8115
2025-01-09,222,ec2b3d34
2025-01-09,3236,9aa22242
2025-01-09,3,27b67f03
2025-01-09,157,2d079d88
2025-01-09,30,f0fceb6f
2025-01-09,3,2544a2df
2025-01-09,42,b4c56992
2025-01-09,3,c80fab75
2025-01-09,4,483cce70
2025-01-09,5601,f83d7472
2025-01-09,1,61d43154
2025-01-09,2,30cc386f
2025-01-09,59,c3ab9f93
2025-01-09,5,6693d376
2025-01-09,4,37d3fbb8
2025-01-09,127,4eedb323
2025-01-09,53,7ec0a945
2025-01-09,3,16e2efb5
2025-01-09,4,d28361f5
2025-01-09,16,9619be1b
2025-01-09,1,aac6e5f2
2025-01-09,58,f597015e
2025-01-09,3000,ffec1dd7
2025-01-09,23,141de7ca
2025-01-09,7,4decd67e
2025-01-09,30,47b32813
2025-01-09,175,660bd548
2025-01-09,12,7852ed4e
2025-01-09,105,e924317d
2025-01-09,110,30a32ca0
2025-01-09,300,65a452e3
2025-01-09,3,dfba1a22
2025-01-09,26,ad062965
2025-01-09,10,1ae8c0ab
2025-01-09,1,da213e1f
2025-01-09,4,c65ab738
2025-01-09,391,a05100af
2025-01-09,13,3b3adbee
2025-01-09,12,8dd5d0b3
2025-01-09,11,2e988452
2025-01-09,25,042497cc
2025-01-09,1272,721a2391
2025-01-09,70,ec29c1ab
2025-01-09,19,fc0ca0f9
2025-01-09,6,aa083002
2025-01-09,7708,df065632
2025-01-09,1500,b5256220
2025-01-09,200,cdb176f2
2025-01-09,3,3a34b2e9
2025-01-09,9,6bdd0c32
2025-01-09,37,f54d4830
2025-01-09,12,4f558a7f
2025-01-09,7,d7ff00f1
2025-01-09,123,b7b552b4
2025-01-09,212,451343e5
2025-01-09,1,6f0983c8
2025-01-09,30,d602ba3e
2025-01-09,92,5f523d67
2025-01-09,60,013d1c15
2025-01-09,6255,cde1bcc2
2025-01-09,816,32e1bb77
2025-01-09,8,b326f9cb
2025-01-09,3,a0742ccf
2025-01-09,26,9c48f1c0
2025-01-09,7,09cb6f28
2025-01-09,10,ee19dee8
2025-01-09,81,43f82f47
2025-01-09,23,f40ad7d8
2025-01-09,210,396fdc90
2025-01-09,3,e4407c81
2025-01-09,3,24db0565
2025-01-09,90,e6ab19ae
2025-01-09,25,d9908708
2025-01-09,30,a4cc806e
2025-01-09,3,0428546c
2025-01-09,613,59a8b609
2025-01-09,5,d43c6635
2025-01-09,91,7ae54431
2025-01-09,2,79f73246
2025-01-09,1,77d4a575
2025-01-09,30,89063162
2025-01-09,15,607c1d1b
2025-01-09,12,03fbf9ed
2025-01-09,16,52913cb6
2025-01-09,18,62e8cccb
2025-01-09,14,ecedfdf1
2025-01-09,5,0c0b4ff7
2025-01-09,17,cca2a7f9
2025-01-09,36,f1e4dcda
2025-01-09,3,aa59449b
2025-01-09,500,bc6a3734
2025-01-09,5,ed3fa6d4
2025-01-09,43,8463d702
2025-01-09,39,af7a31ec
2025-01-09,501,3d3d0066
2025-01-09,3090,e8efc6b4
2025-01-09,1,34af5ed5
2025-01-09,18,8d00f109
2025-01-09,103,2f284867
2025-01-09,36,0b24ab71
2025-01-09,41,1427095a
2025-01-09,2,bd7681a7
2025-01-09,1,d0b6c380
2025-01-09,49,d8d4983e
2025-01-09,2,f5f0a983
2025-01-09,4,51ea50a2
2025-01-09,20,2be1da38
2025-01-09,601,5930f664
2025-01-09,1,a7847954
2025-01-09,117,2deddac3
2025-01-09,36,a357938e
2025-01-09,631,54f03c25
2025-01-09,44,b624eeb8
2025-01-09,70,56f552d1
2025-01-09,837,3cbd85f8
2025-01-09,59,2e924810
2025-01-09,13,bf31f328
2025-01-09,7,ad86bbd7
2025-01-09,14,81a7564c
2025-01-09,3,6d736600
2025-01-09,2,9744dd5d
2025-01-09,98,cd3899a1
2025-01-09,121,fb82fafa
2025-01-09,85,c6de90b5
2025-01-09,153,f4782ad1
2025-01-09,15,fd054afb
2025-01-09,1,09571176
2025-01-09,3,7142dc5e
2025-01-09,23,83b30319
2025-01-09,8,5f389a5a
2025-01-09,30,24ea1083
2025-01-09,5,52ea9c6a
2025-01-09,91,95e055ef
2025-01-09,16,2dc64d98
2025-01-09,5,4175df63
2025-01-09,5000,956bdc00
2025-01-09,2,6ac9f8a6
2025-01-09,5,5156125b
2025-01-09,52,0a1d6b2b
2025-01-09,59,de85aaac
2025-01-09,95,b4f3d1f4
2025-01-09,505,32cd2ed0
2025-01-09,2,4108b005
2025-01-09,14,cbcf3bd7
2025-01-09,1,68e23192
2025-01-09,1800,65b8c3eb
2025-01-09,7,04007773
2025-01-09,23,f96b46d6
2025-01-09,2,372e45d6
2025-01-09,20,46fb20f8
2025-01-09,603,37d96554
2025-01-09,55,0b1ce385
2025-01-09,9,90444608
2025-01-09,5,90bb52d2
2025-01-09,392,45de4abc
2025-01-09,61,dbef6542
2025-01-09,7,04483e6f
2025-01-09,500,94abe03c
2025-01-09,46,12bf0a05
2025-01-09,12,b1de9988
2025-01-09,52,a42ab303
2025-01-09,5,e1e832bc
2025-01-09,1,a1736dbf
2025-01-09,14,f632df5a
2025-01-09,68,6de893b8
2025-01-09,36,9859b82f
2025-01-09,31,4ff13296
2025-01-09,43,580cda30
2025-01-09,6,5aa2a4dd
2025-01-09,2500,7e247b30
2025-01-09,28,451f54ed
2025-01-09,210,7a325885
2025-01-09,1,2a03b9b3
2025-01-09,8,528ef78f
2025-01-09,4,82900067
2025-01-09,500,84f58b95
2025-01-09,15,d134e30e
2025-01-09,2,02ae2a7c
2025-01-09,6,7e408f35
2025-01-09,17,d097de7a
2025-01-09,16,85b86076
2025-01-09,10,46eead55
2025-01-09,5,030964b0
2025-01-09,440,ce43ea9f
2025-01-09,21,21ca98dc
2025-01-09,1,d08fa0a8
2025-01-09,2000,6bd4b227
2025-01-09,198,d36baa2f
2025-01-09,2,0f7bde02
2025-01-09,2,0cf7ae7c
2025-01-09,87,ba82548c
2025-01-09,1,54d69f55
2025-01-09,280,7f7f9311
2025-01-09,55,7edbc501
2025-01-09,85,d0275ee7
2025-01-09,31,88696867
2025-01-09,119,981eed1f
2025-01-09,52,9c7c9fec
2025-01-08,19,27b67f03
2025-01-08,93,e8efc6b4
2025-01-08,1,0578e086
2025-01-08,7,69e85fe1
2025-01-08,300,7e247b30
2025-01-08,1,3885c82d
2025-01-08,48,c3ab9f93
2025-01-08,262,981eed1f
2025-01-08,39,88696867
2025-01-08,60,9c7c9fec
2025-01-08,21,b624eeb8
2025-01-08,65,2d079d88
2025-01-08,25,ebd7e4b0
2025-01-08,4,0428546c
2025-01-08,4500,396fdc90
2025-01-08,2,ee19dee8
2025-01-08,213,17e50de2
2025-01-08,86,a4b2b5b3
2025-01-08,104,2f284867
2025-01-08,7,8d00f109
2025-01-08,36,cd3899a1
2025-01-08,107,fb82fafa
2025-01-08,181,c6de90b5
2025-01-08,2300,3d521177
2025-01-08,32,155faa26
2025-01-08,165,a357938e
2025-01-08,63,2deddac3
2025-01-08,42,a7847954
2025-01-08,1,24db0565
2025-01-08,7,d9908708
2025-01-08,1274,a05100af
2025-01-08,1,c65ab738
2025-01-08,10,f0770d75
2025-01-08,64,141de7ca
2025-01-08,17,cbcf3bd7
2025-01-08,77,d0275ee7
2025-01-08,18,e0d110e3
2025-01-08,190,660bd548
2025-01-08,2,aa59449b
2025-01-08,1,83e9d6d1
2025-01-08,2,61d43154
2025-01-08,7,cca2a7f9
2025-01-08,1100,013d1c15
2025-01-08,1169,cde1bcc2
2025-01-08,56,12bf0a05
2025-01-08,161,88d49191
2025-01-08,4120,0a810035
2025-01-08,3,1427095a
2025-01-08,324,32d6e331
2025-01-08,4,bd7681a7
2025-01-08,91,0b24ab71
2025-01-08,1,2a6feca9
2025-01-08,289,7f7f9311
2025-01-08,298,ed6bbbfe
2025-01-08,30,1d742b7b
2025-01-08,2,3a34b2e9
2025-01-08,31,011a8c48
2025-01-08,58,5f523d67
2025-01-08,12,d602ba3e
2025-01-08,1,60344088
2025-01-08,3,a70b567e
2025-01-08,1,ed3fa6d4
2025-01-08,43,2be1da38
2025-01-08,1,8620de3a
2025-01-08,3,e0e2c3ea
2025-01-08,2,77d4a575
2025-01-08,884,721a2391
2025-01-08,18,2e988452
2025-01-08,86,ec29c1ab
2025-01-08,5,af7a31ec
2025-01-08,22,46fb20f8
2025-01-08,8,528ef78f
2025-01-08,4,29d1774d
2025-01-08,1,82900067
2025-01-08,1,d7b22dee
2025-01-08,2,0e2c7154
2025-01-08,2400,b5256220
2025-01-08,8,dfba1a22
2025-01-08,10,96436f8c
2025-01-08,2,d8d4983e
2025-01-08,1,51ea50a2
2025-01-08,3,09571176
2025-01-08,10,46eead55
2025-01-08,3,2a03b9b3
2025-01-08,133,86b780ea
2025-01-08,11,7ba8d736
2025-01-08,24,042497cc
2025-01-08,7,2cd01855
2025-01-08,4,4decd67e
2025-01-08,11,0a1d6b2b
2025-01-08,3,5aa2a4dd
2025-01-08,39,4ff13296
2025-01-08,4,37d3fbb8
2025-01-08,3,6693d376
2025-01-08,24,ad062965
2025-01-08,11,bf31f328
2025-01-08,22,56f552d1
2025-01-08,17,2e924810
2025-01-08,328,3cbd85f8
2025-01-08,4,ad86bbd7
2025-01-08,2,b4c72d74
2025-01-08,12,7852ed4e
2025-01-08,79,e924317d
2025-01-08,39,7142dc5e
2025-01-08,54,d097de7a
2025-01-08,14,59a8b609
2025-01-08,12913,45de4abc
2025-01-08,2,aa02445f
2025-01-08,7,5f389a5a
2025-01-08,7,8ae70df1
2025-01-08,15,8463d702
2025-01-08,4,742e8517
2025-01-08,4,a020f08d
2025-01-08,80,3b6c8086
2025-01-08,2,047c55a4
2025-01-08,4,7569a03e
2025-01-08,2,7e6a2542
2025-01-08,6,9c21222e
2025-01-08,74,f4782ad1
